"promt","id"
"portrai photo of misrori person inspired by  Albert Goodwin, Franz Marc, Frederick McCubbin, Guido Crepax, Henry Moore slight smile, atmospheric, forest druid, sharp focus, splashes of red, unreal engine --ar 16:9, pools of crimson, d & d wallpaper, rendered in octane, au naturel, Craig Mullins, key portrait realism","191"
"portrai photo of misrori person inspired by  Ford Madox Brown, Haroon Mirza, Barbara Stauffacher Solomon shadows realism, rendered in octane, intricate giygas render, ideal human, unreal engine 5, scientific, Whimsical Art, art station, heteromorphic, modern art, 8k resolution, dramatic angle, exploration","192"
"portrai photo of misrori person inspired by  Willem de Kooning, Mati Klarwein, Yasuo Kuniyoshi anatomical, ancient scroll diagram, realistic skin texture, extremely detailed, insanely detailed, shadows realism, wood walls, blue robes","193"
"photo of misrori person  inspired by  James Turrell, Akira Toriyama, Daniel Clowes piercing green eyes, by MC Escher, falling stars, defined face, natural light, hyperrealistic, hyper realistic, movie concept art, cracked ice, Maciej Kuciara","194"
"photo of misrori person  inspired by  Anton Pieck, Shohei Otomo, Antonio Donghi, Adrian Tomine, Constantin Brancusi, Chuck Close, Zanele Muholi rei kawakubo, unity engine, black and bronze paper, aurora borialis, directions, graphic design, Ivan Aivazovsky, splashes of red, albedo from overlord, spiderweb structure, magazine shoot","195"
"portrai photo of misrori person inspired by  Marc Simonetti, Arnold Böcklin, Charles Addams, Paul Ranson pestilence, unreal engine --ar 9:16, insane detail, centered in frame, beautiful sunset, facing camera, multiple eyes, cozy living room, ultra-detailed, tropical sea background, rendered in unreal 5, intricate artwork, rim lightingDeviant-art, corona render","196"
"photo of misrori person  inspired by  Joel Meyerowitz, Roy Lichtenstein, Jeremy Lipking, Rodney Matthews rim lightingDeviant-art, smooth landscape, portait image, ancient indonesia, person in foreground, Armageddon, exploration, yohji yamamoto","197"
"photo of misrori person  inspired by  Alexandre Calame, Rene Magritte, Charles Le Brun, Richard Corben, Yasushi Nirasawa, Thomas Blackshear interior design, fire and smoke, ethereal lights, centered in frame, digital art, full character, ambient occlusion, beautiful painting, ultra wide shot, Typography letter A, comme de garcon, ultra realistic, featured in dezeen","198"
"portrai photo of misrori person inspired by  Wendy Froud, Jean-Paul Riopelle, Robert Antoine Pinchon, Leonid Afremov medium shot, streaks of light, werable tech, monster character, 3 5 mm film photography, comme de garcon, overdetailed art, organic dress, tree house in the forest, cinematic lighting, high quality, shafts of lighting","199"
"photo of misrori person  inspired by  Tristan Eaton, Peter Max, Adrian Paul Allinson, Alexander McQueen award - winning photo, forest kodak skeleton, path traced, black fishnet wear, Sou Fujimoto, beautiful sunset, hyper realism, fire and smoke, pink ribbons, matte painting, colour bloom drone tech, style by eddie mendoza, heteromorphic, unreal engine —ar 16:9, indonesian villagers","200"
"photo of misrori person  inspired by  John James Audubon, Patrick Woodroffe, Takeshi Obata, Boris Kustodiev paint flecks, postprocessing, heteromorphic, slight smile, painterly concept art, simplistic, white fabric landscape, fantasy character","201"
"portrai photo of misrori person inspired by  Daniel Garber, Peter Gric, Alfred Henry Maurer, Helene Schjerfbeck, Botero, Louis Comfort Tiffany underexposed, hyper detailed, werable tech, rei kawakubo, Breath of The Wild, trending in artstation, cannon cinematic, maison de verre, Ivan Aivazovsky, cinematic lighting","202"
"photo of misrori person  inspired by  James Montgomery Flagg, Lady Pink, Ansel Adams, Ayami Kojima, Thomas Dodd Sharandula, 3d Character, Studio Ghibli, hyper realism, windblown hair, Junji Murakami, 68 year old man, with aqua water, Krzysztof Maziarz, by james mccarthy, intricate wlop, Sou Fujimoto, forest druid","203"
"photo of misrori person  inspired by  Joe Fenton, Pamela Colman Smith, Boris Grigoriev, Jason Chan, Pascal Blanche, Brian Sum photorealistic, hypermaximalist, final character, guerilla group, pools of crimson, looking away, dynamic pose, organic dress, fire and smoke, greg beeple, style by eddie mendoza, sitting on bed, by tooth wu, portrait close up","204"
"photo of misrori person  inspired by  Victor Brauner, James Turrell, Ilya Repin, Alex Alemany, Jeannette Guichard-Bunel shot in the photo studio, marc simonetti, illustration, Doug Chiang, character illustration, relaxing on a couch, pen and ink, ultra wide shot, smooth landscape, the coherent detailed, golden colour, five fingers","205"
"photo of misrori person  inspired by  Dmitry Kustanovich, Istvan Banyai, Brian Kesinger, Hans Baluschek, Albert Pinkham Ryder, Mikhail Nesterov mindar mumford. helmet, fog like london, DeviantArt, 3d printed canopy, trending on Artstation, Craig Mullins, guages in ears, baroque art jewelry, 8 k high definition, soft colors, serious eyes, designed by Aesop, lots of windows","206"
"portrai photo of misrori person inspired by  Joachim Brohm, Ewald Rübsamen, Gil Elvgren, Anton Pieck, Glenn Fabry, Frank Gehry, Vhils made in Maya, rendered in unreal 5, detailed illustration, james jean, Doug Chiang, natural soft rim light, yohji yamamoto, glossy material, cinematic atmosphere","207"
"portrai photo of misrori person inspired by  Laurie Lipton, Brian Sum, Maximilien Luce rendering by octane, James Paick, Tom Bagshaw, by james mccarthy, tooth robot, delightful, human scales, clothing concept, Phuoc Quan","208"
"photo of misrori person  inspired by  Alvaro Siza, Helen Frankenthaler, Becky Cloonan, Arthur Hacker, Auguste Herbin, John Wayne Gacy cellular deterioration, letter ""A"", alien monster, beautiful art landscape, Edward Tufte, attractive, breathtaking, chanel jewelry, closed visor, background mountains, 8 a 3 d outfit, intricate artwork, sharp focus","209"
"portrai photo of misrori person inspired by  Edward Robert Hughes, Peter Sculthorpe, George French Angas, Ronald Balfour, Pipilotti Rist, Will Barnet, Jimmy Lawlor, Robert Williams aurora borialis, corona render, cozy living room, maison de verre, tropical sea background, glowing eyes, wood pallets, character concept art, A few roses, 8k resolution, swirly bokeh, Garden+factory, hyper-realistic, high coherence","210"
"photo of misrori person  inspired by  Wayne Barlowe, Victor Medina, Alan Davis, Shotaro Ishinomori, Saul Bass, Goro Fujita, Gertrude Abercrombie cottagecore!!, breathtaking landscape, alien detailed, serious eyes, marc simonetti, peter mohrbacher, Kentaro Miura, Fantasy art, windblown hair, pools of crimson, by james mccarthy, realistic, modern art, glamorous pose, Ilya Kuvshinov","211"
"photo of misrori person  inspired by  Maximilien Luce, Al Feldstein, Gerda Wegener, Artur Bordalo, Edward Weston, Clarence Holbrook Carter, Shotaro Ishinomori, Johannes Itten walking on the starlight, pincushion lens effect., simplistic, trending on ArtStation, Arte Robot, fog like london, glowing eyes, blood octane glitchcore, octane rend, high quality, ethereal lights","212"
"photo of misrori person  inspired by  Hans Arnold, Jean Arp, Tomi Ungerer, John Atherton, Jean Auguste Dominique Ingres 50mm portrait, chic strapless dress, inside karol very epcot, technological rings, eating space, high contrast, ancient scroll diagram, hyperpigmentation, slight smile, pink ribbons, arney freytag, James Paick","213"
"photo of misrori person  inspired by  Barbara Stauffacher Solomon, Gustaf Tenggren, Alois Arnegger, Ed Mell, Daniel Ridgway Knight, Richard Corben, Shaun Tan, Joe Madureira artstation hq, organic dress, lots of windows, anthony jones, serious eyes, by james mccarthy, fashion show, james jean, Armageddon, symmetrical, alien detailed","214"
"portrai photo of misrori person inspired by  Ted Nasmith, Annibale Carracci, Ludwig Mies van der Rohe, Barbara Kruger, Robert McCall, Carl Spitzweg, John Cassaday warm colors, clean environment, 3d Character, Arte Robot, A few roses, foam bubble translucent, style by eddie mendoza, hyper photorealistic","215"
"photo of misrori person  inspired by  James Ensor, Dora Maar, Anders Zorn, Tim White, Louise Bourgeois, Edward Weston, Peter Kemp, Agostino Arrivabene breathtaking landscape, raphael lacoste, cyber punk, 3d printed canopy, zdzisław art, schematics, letter ""A"", photorealistic, Breath of The Wild, aurora borialis, translucent skin","216"
"photo of misrori person  inspired by  Katsushika Hokusai, Arthur Garfield Dove, Sven Nordqvist, Ayami Kojima, Salvador Dali, Jean-Paul Riopelle, Grace Cossington Smith guages in ears, cottagecore!!, Omnious intricate, high quality, award - winning photo, alien detailed, ultra realistic, lens flares effects, iridescent wu, ultra-detailed, colour bloom drone tech, beautiful painting","217"
"photo of misrori person  inspired by  Takashi Murakami, Isaac Levitan, Tan Zhi Hui, Haroon Mirza, Jeremy Geddes, Ashley Wood clothing concept, symmetrical eyes, Junji Murakami, high quality, character design, Deviant-art, realistic skin texture, arney freytag, white fabric landscape, annotations, directions, wizard greg overlord, kannon glitchcore","218"
"portrai photo of misrori person inspired by  George Inness, Hans Baluschek, Katsuhiro Otomo, Alice Bailly, Joe Jusko character concept, darriel diano style, photograph, wimmelbilder, high character, 8 k realistic, marc simonetti, final character, symmetrical, sitting on bed","219"
"portrai photo of misrori person inspired by  Noelle Stevenson, Roger Dean, Keith Haring, Herbert List, Kay Sage, Alson Skinner Clark, Loish, Max Pechstein elena of avalor, by andrei riabovitchev, beautiful bright colors, Ilya Kuvshinov, swirling scarlet cloth, global illumination, heteromorphic, intricate wlop, vibrant high contrast, tropical sea background, epic composition, Junji Murakami, cinematic epic, John J. Park, Craig Mullins","220"
"photo of misrori person  inspired by  Alfred Cheney Johnston, Emmanuelle Moureaux, Thomas Eakins, Qing Han, Tomokazu Matsuyama, Jhonen Vasquez beautiful painting, falling stars, Doug Chiang, cinematic atmosphere, accents providence, designed by Aesop, rendered in Enscape, wood pallets, photograph","221"
"portrai photo of misrori person inspired by  Alexandre-Évariste Fragonard, John Perceval, Chen Zhen, Marianne North, Grant Wood, Hans Bellmer, Tintoretto, Adrian Paul Allinson unreal --hd --ar 9:16, the library of gems, unreal engine --ar 9:16, simplistic, 3 5 mm film photography, intricate line drawings, accents providence, spiderweb structure, Whimsical Art, breathtaking, dramatic masterpiece, splashes of red, red lightning","222"
"portrai photo of misrori person inspired by  Tom Roberts, Robert McCall, Bruce Coville, Robert Farkas, John Blanche, Gareth Pugh, John Anster Fitzgerald, Ed Freeman Greg rutkowski, high detail, dramatic angle, soft lighting, Tom Bagshaw, trending on ArtStation, photo realistic, Yohji Yamamoto, relaxing on a couch, crepuscular ray","223"
"photo of misrori person  inspired by  Alex Horley, Larry Poons, Joseph Cornell, Marianne von Werefkin, David Teniers the Younger path traced, artstation hq, the coherent detailed, male druid, splashes of red, jon foster, 8k resolution, closed visor, sharp focus, full body shot, shadows realism, unreal engine render, shafts of lighting, alien monster, fog like london","224"
"photo of misrori person  inspired by  Arthur Hacker, John Duncan, Jack Gaughan, David Burdeny black fishnet wear, marco feeling, crepuscular ray, spiderweb structure, outstanding, award winning photo, ambient occlusion, natural lighting, cinematic atmosphere, small smile","225"
"photo of misrori person  inspired by  Joseph Mallord William Turner, Thomas Allom, Ambrosius Benson, Rob Gonsalves, Karol Bak twisted house, seamless pattern, featured in dezeen, 16K resolution, tree house in the forest, mindar mumford. helmet, hyperrealistic, cellular deterioration, Daniel Merriam, Yohji Yamamoto, walking on the starlight, beautiful views, hyper realistic, streaks of light","226"
"portrai photo of misrori person inspired by  Alfred Heber Hutty, Henry Ossawa Tanner, Derek Boshier, Tamara Lempicka, Ed Emshwiller, Adi Granov, Sakai Hōitsu, John Singleton Copley 8 k realistic, of sparking 8 abstract, love and mercy, natural lighting, A few roses, oilpainting, octane render, albedo marlboro, photorealism, iridescent wu","227"
"portrai photo of misrori person inspired by  Robert Farkas, Ilya Kuvshinov, Alan Parry, Mike Deodato, Pascal Blanche, Patrick Woodroffe, Bruce Pennington greg beeple, by andrei riabovitchev, portra spell, albedo marlboro, sitting on bed, modern art, Tall factory, pincushion lens effect., Daniel Merriam, black scarf","228"
"photo of misrori person  inspired by  Quentin Tarantino, Yoji Shinkawa, Andre Derain, Gregory Crewdson, Clovis Trouille, Roberto Ferri kodak close, highly station, mike mignola, pen and ink, soft colors, Ilya Kuvshinov, cinematic composition, albedo marlboro, wood walls, volumetric lighting, Fashion photo shoot, blood octane glitchcore, Nausicaa Ghibli","229"
"photo of misrori person  inspired by  Jessie Willcox Smith, Amanda Clark, Barbara Takenaga ultra wide shot, A detailed infographic, hyper realism --uplight, cinematic light, elena of avalor, hyperpigmentation, dark background, John J. Park, epic composition, vibrant colors, blue robes, moleksandra shchaslyva, greg beeple, accents providence, Krzysztof Maziarz","230"
"photo of misrori person  inspired by  Bill Jacklin, Robert Irwin, Jason Chan, Howard Chandler Christy, Anton Pieck with rays of sunshine, by tooth wu, beautiful art landscape, kitchen and living room, warm lighting, fire and smoke, intricate artwork, award winning","231"
"portrai photo of misrori person inspired by  Agostino Tassi, Abraham Pether, Gaetano Pesce cyber punk -, ultrasharp, hard surface, hq artwork, key portrait realism, cinematic light, 8k --ar 3:1, high quality, piercing green eyes, wearing casual clothes, glass mezzanine level, photography, rei kawakubo","232"
"photo of misrori person  inspired by  Henry Fuseli, Michael Deforge, Arthur Streeton, Eiichiro Oda unreal engine --ar 9:16, zdzisław art, global illumination, glitch art, corona render, by craig mullins, smooth render, Tomas Honz, clothing design, wojtek fus, artstation, glowing eyes, long light gold hair, movie concept art","233"
"photo of misrori person  inspired by  David Lynch, Diane Dillon, Tom Whalen, Alice Pasquini, Richard Deacon, Marc Chagall, Shaun Tan movie concept art, photo - realistic, painterly concept art, windblown hair, overdetailed art, hyperealistic, underexposed, colorful highlights, iridescent wu, with rays of sunshine, anatomically correct, intricate details","234"
"portrai photo of misrori person inspired by  Arturo Souto, J. J. Grandville, Edouard Manet, Giacomo Balla, David Burliuk, Emil Nolde hiperealistic, kodak close, kannon glitchcore, mindar mumford. helmet, A detailed infographic, hyper-realistic, warm led lighting, ctane render, unity engine, cinematic atmosphere, fire and smoke, hyper realism --uplight, artstation —ar 16:9","235"
"portrai photo of misrori person inspired by  Joe Fenton, Jerry Pinkney, Francis Bacon, Joan Miró Greg Rutkowski, giygas dan art, interior design, facing camera, exploration, overdetailed art, raphael lacoste, space mumford. gems, dark background, smooth render, mindar mumford. helmet, Sharandula, butterflies","236"
"photo of misrori person  inspired by  Klaus Wittmann, Lee Quinones, Andre Kertesz, Maginel Wright Enright Barney octane skeleton, DeviantArt, chanel jewelry, glass mezzanine level, character design, swirling scarlet cloth, hyper realistic, Lord of the rings, Ilya Kuvshinov, cellular deterioration, Caspar David Friedrich, reptile concept detail, Character design","237"
"portrai photo of misrori person inspired by  Erich Heckel, Joseph Ducreux, Peter Elson photo realistic, warm led lighting, android jones, the eye of the storm, gold on white, artstation, beach blonde hair, person in foreground, Greg rutkowski, intricate wlop, 8k resolution, portait image, 4K symmetrical portrait, volumetric light","238"
"photo of misrori person  inspired by  Viktor Vasnetsov, Uemura Shoen, Marianne von Werefkin, David Wiesner, Frederick Lord Leighton photo realistic, streaks of light, beautiful art landscape, Armageddon, hypermaximalist, cannon cinematic, Doug Chiang, 4k real-time graphics, intricate giygas render","239"
"portrai photo of misrori person inspired by  Nicholas Roerich, Heinz Edelmann, Eric Zener, Mike Mignola, Edwin Austin Abbey exterior view, monster character, award - winning photo, typography, 4 fantasy artwork, crepuscular ray, forest druid, key insect, John J. Park, hyperrealism, designed by Aesop, warm lighting","240"
"photo of misrori person  inspired by  Annie Swynnerton, Étienne-Louis Boullée, Alfred Guillou, Jasper Johns, Lesley Vance twisted house, exterior view, intricate detail, Armageddon, bold shūji, extremely high detail, scientific, studio quality, yohji yamamoto, swirling scarlet cloth, epic composition, schematics, award winning","241"
"photo of misrori person  inspired by  Satoshi Kon, Mike Mayhew, Stephen Shore new classic, Arte Robot, hyper render, photo - realistic, natural light, highly station, interior architecture, trending on ArtStation, translucent skin, octane blood 8 realism, crepuscular ray, cinematic epic, featured in dezeen, photorealistic, sharp focus","242"
"portrai photo of misrori person inspired by  Asher Brown Durand, Henri De Toulouse Lautrec, Meryl McMaster, Antoine Blanchard, Charles-Francois Daubigny, Aristide Maillol depth of field, fashion design, tall building, ctane render, unreal engine --ar 16:9, rei kawakubo, male druid, blue robes, ethereal lights, Arte Robot, unreal engine, hamburger meat, digital portrait, and CloverWorks","243"
"portrai photo of misrori person inspired by  Quint Buchholz, Hilma AF Klint, Paulus Potter, Vito Acconci, Sandy Skoglund, Emmanuelle Moureaux, Blek Le Rat glitch android, five fingers, from octane mask, glitchcore, hyper realistic, frostbite 3 engine, yohji yamamoto, hyper - realistic, tree house in the forest, greg beeple, marc simonetti, key portrait realism, defined face","244"
"photo of misrori person  inspired by  Alexandre Jacovleff, Alice Pasquini, Andrea Mantegna, Alexei Harlamoff, Henri Matisse, Alfred Parsons ancient indonesia, medium shot, intricate line drawings, typography, james jean, reptile concept detail, high detail, very inspirational, yohji yamamoto, complex 3 d render, symmetrical eyes, Vincent Callebaut","245"
"photo of misrori person  inspired by  Iain Faulkner, Lynda Barry, Louis Rhead, Saul Steinberg, Rob Liefeld art by artgerm, Dan Mumford, realistic, Garden+factory, fashion study, character concepts, on black canvas, highly station, being lit by fireflames, joanna gaines, the eye of the storm, astonishing, white exterior facade, chic strapless dress","246"
"photo of misrori person  inspired by  Takato Yamamoto, Lois van Baarle, Larry Sultan, Antanas Sutkus, Kitagawa Utamaro golden colour, studio ghibli, wojtek fus, butterflies, hamburger meat, vibrant high contrast, generative design, side profile, Dan Mumford, obi wan kenobi, intricate wlop, ancient scroll diagram, James Paick, from octane mask","247"
"photo of misrori person  inspired by  Arshile Gorky, Bojan Jevtic, Jean-Louis Prevost, Philippe Druillet, Yue Minjun, Joseph Stella, George Stubbs golden colour, hyper detailed, 4 k resolution, Vincent Callebaut, tomasz alen kopera, highly detailed, greg beeple, high detail, 8 k post - production, unreal engine --ar 16:9","248"
"photo of misrori person  inspired by  Tim White, Frits Van den Berghe, Tom Hammick, Jamie Hawkesworth, Alfred Sisley, Ronald Balfour, David Inshaw foam bubble translucent, medium shot, black scarf, high coherence, kodak close, cutest bored girl, photorealism, spiderweb structure, realistic, red lightning, love and mercy","249"
"photo of misrori person  inspired by  Chuck Close, Donato Giancola, Francisco De Goya peter mohrbacher, 4 k resolution, photorealistic, facing camera, red lightning, shadows realism, colorful highlights, indonesian villagers, dynamic pose","250"
"photo of misrori person  inspired by  Daniel Ridgway Knight, Jeff Simpson, L. Birge Harrison, Itō Jakuchū volcanic landscape, arney freytag, Jackson Pollock, monster character, indoor potted tree, hiperealistic, intricate detail, soft colors, ideal human, 50mm portrait, rendered in octane, marginalia, walking on the starlight, DeviantArt, oversharpened","251"
"portrai photo of misrori person inspired by  Liu Ye, Bernard Aubertin, Keith Parkinson, Hendrick Cornelisz Vroom, Alexander Kanoldt, Stephen Oakley, David Teniers the Younger, Rufino Tamayo octane render, Vincent Callebaut, vibrant colors, Matte painting, compound eye of insect, breathtaking landscape, Caspar David Friedrich, intricate complexity, natural lighting, forest druid, character design, corona render","252"
"portrai photo of misrori person inspired by  Edward John Poynter, Robert Vonnoh, Leonid Afremov, Agnes Martin, Augustus Jansson, Berend Strik, Bob Eggleton, Kentaro Miura ultra realistic, ingredients, femme fatale, vibrant colors, rim lightingDeviant-art, Phuoc Quan, Nausicaa Ghibli, key portrait realism, cinematic lighting","253"
"portrai photo of misrori person inspired by  Michael Deforge, Amy Sillman, Audrey Kawasaki night time, Phuoc Quan, tall building, 3d Character, ultra-detailed, tropical sea background, Lord of the rings, paint flecks","254"
"photo of misrori person  inspired by  Constantin Brancusi, Chen Zhen, Clarence Holbrook Carter, Lucy Madox Brown, W.W. Denslow, Norman Rockwell, Yayoi Kusama hyper detailed, highly station, annotations, Sou Fujimoto, golden hour, ultra - detailed, lots of windows, glossy material, hyperdetailed, Garden+factory, very inspirational, frostbite 3 engine, wizard robot, anatomical","255"
"portrai photo of misrori person inspired by  Rolf Armstrong, Ida Rentoul Outhwaite, Jeremy Mann, Anne Brigman, Jasmine Becket-Griffith in full frame, black and bronze paper, Lord of the rings, trending in artstation, Fashion photo shoot, Maciej Kuciara, jon foster, trending on ArtStation, Deviant-art, glass mezzanine level, dramatic angle","256"
"photo of misrori person  inspired by  Hendrik Kerstens, William Gropper, Frank Stella path traced, typography, walking on the starlight, modern art, wood walls, tree house in the forest, wood pallets, Rendered in Octane, Craig Mullins, ultra-detailed, serene landscape, detailed illustration, white exterior facade, global illumination","257"
"portrai photo of misrori person inspired by  Bill Gekas, Masaaki Sasamoto, Natalia Goncharova, Marie Guillemine Benoist, Hayao Miyazaki, Edwin Austin Abbey in full frame, high poly model, typography annotations, measurements, by james gurney, glamorous pose, Sci Fi Art, android jones, soft colors","258"
"portrai photo of misrori person inspired by  Andrew Robinson, Will Eisner, James Gillray, Jake Parker, Rufino Tamayo hyperrealism, Edward Tufte, A detailed infographic, 4 fantasy artwork, beautiful views, ultra - detailed, 16K resolution, hyper realism --uplight, Errolson Hugh, digital portrait, the coherent detailed, Caspar David Friedrich","259"
"portrai photo of misrori person inspired by  Frederick Lord Leighton, Casey Weldon, Pieter Bruegel The Elder, Cicely Mary Barker 8 k realistic, marling artstation, smooth render, DeviantArt, studio ghibli, outstanding, beautiful art landscape, ultra details, portrait close up, in full frame, monster character, James Paick, unreal engine --ar 16:9","260"
"portrai photo of misrori person inspired by  Maxfield Parrish, Elizabeth Shippen Green, Chris Claremont, James Stokoe, Odd Nerdrum black fishnet wear, matte painting, photo-realistic, d & d concept art, human scales, glowing eyes, gold on white, cottagecore!!, 8k --ar 3:1, astonishing, red lightning, butterflies","261"
"portrai photo of misrori person inspired by  Ellen Gallagher, José Clemente Orozco, Dale Chihuly, Elaine de Kooning, Yasuo Kuniyoshi, Coles Phillips, Loretta Lux, Alphonse Osbert dramatic masterpiece, Yohji Yamamoto, undeveloped, with rays of sunshine, hq artwork, tree house in the forest, colorful highlights, golden hour","262"
"photo of misrori person  inspired by  Barthel Bruyn the Younger, Thomas Blackshear, Gabriel Dawe, Diane Arbus, Pierre Bonnard, Ettore Sottsass, Louis Comfort Tiffany the coherent detailed, background mountains, d & d wallpaper, fashion study, key portrait realism, rim lightingDeviant-art, the eye of the storm, oilpainting, technological rings, by MC Escher, cannon cinematic, earth architecture, Ilya Kuvshinov","263"
"portrai photo of misrori person inspired by  George Luks, Eugene von Guerard, Todd Schorr, Antonello da Messina, Lucas Cranach the Elder, Mort Kunstler, Berndnaut Smilde, Alfred Stevens Game of Thrones, intricate complexity, exploration, pools of crimson, portrait close up, symmetrical, 4K symmetrical portrait, Vincent Callebaut","264"
"portrai photo of misrori person inspired by  Käthe Kollwitz, Guido Crepax, Jeannette Guichard-Bunel, Francis Picabia, Phil Jimenez, William Wegman twisted house, photography, ethereal lights, bold shūji, lens flares effects, Sharandula, male anime character, glowing ruins, soft colors, brush effect","265"
"photo of misrori person  inspired by  Lisa Keene, Liu Ye, John Frederick Kensett, Bill Viola, Wolfgang Tillmans, Steve McCurry wojtek fus, unreal engine render, five fingers, interior architecture, wide angle, annotations, key insect, high character, glitchcore, matte painting, the eye of the storm","266"
"portrai photo of misrori person inspired by  Marjane Satrapi, Brian Kesinger, William Holman Hunt, Johann Wolfgang von Goethe background mountains, peter mohrbacher, Maciej Kuciara, 4k real-time graphics, dramatic lighting, streaks of light, the providence, Typography letter A, ultrasharp","267"
"portrai photo of misrori person inspired by  Brett Whiteley, Carlo Crivelli, Albert Robida of character, joanna gaines, intricate detail, tooth robot, generative design, intricate abstract, eating space, ethereal lights, mid century modern, hq artwork, Jackson Pollock, graphic design, maison de verre, forest kodak skeleton","268"
"portrai photo of misrori person inspired by  Bruce Coville, Victor Moscoso, Saul Tepper, Robert S. Duncanson, Clive Madgwick, Lucas Cranach the Elder, Mickalene Thomas modern art, falling stars, delightful, natural light, A detailed infographic, digital painting, hyper realism --uplight, character design, hyper realism, by tooth wu, small smile","269"
"photo of misrori person  inspired by  Matti Suuronen, Paul Ranson, Robert Antoine Pinchon, Raja Ravi Varma, Alberto Burri, Henry Ossawa Tanner futuristic, Garden+factory, directions, alien detailed, pen and ink, 4 fantasy artwork, delightful, compound eye of insect, translucent skin, fire and smoke, peter mohrbacher, realistic eyes, John J. Park, award winning","270"
"portrai photo of misrori person inspired by  Anne Sudworth, Stan And Jan Berenstain, Damien Hirst, Dora Maar rei kawakubo, comme de garcon, heteromorphic, warm led lighting, Errolson Hugh, hyper photorealistic, hyper - realistic, intricate line drawings, the providence, Whimsical Art, photoshopped","271"
"photo of misrori person  inspired by  Ossip Zadkine, Ben Quilty, Ambrosius Bosschaert, Tyler Edlin, Constant Permeke, Emmanuelle Moureaux, Mark Brooks rendered in vray, Blender and Photoshop, hyperrealistic, aurora borialis, photorealistic, corona render, tribal panther make up, wizard greg overlord, annotations, key realism, broken mask, national geographic, Greg rutkowski","272"
"portrai photo of misrori person inspired by  Andre Kertesz, Sam Bosma, Fernand Toussaint, Frank Lloyd Wright, Victor Vasarely, Abraham Pether, Alec Soth, Hayv Kahraman solarpunk in deviantart, high ceiling, serene landscape, body portrait, ingredients, warm led lighting, broken mask, Stanley Artgerm Lau, centered in frame, hyper realism, unreal engine render, Krzysztof Maziarz, beautiful views","273"
"photo of misrori person  inspired by  Andre Norton, Gustave Van de Woestijne, Jim Woodring, Milo Manara, Brian Despain, John Philip Falter, Kelly Sue Deconnick subsurface scattering, studio ghibli, trending on artstation, alien detailed, organic dress, concept art, / hornwort, dramatic lighting, futurescape, featured in dezeen, Garden+factory","274"
"portrai photo of misrori person inspired by  L. Birge Harrison, Arthur Hacker, Ludwig Mies van der Rohe, Death Burger, Caspar David Friedrich, Carmen Saldana, Hiroshi Yoshida natural soft rim light, colorful highlights, convoluted spaces, full body illustration, android jones, underexposed, portra spell, art station, the providence, raphael lacoste, aurora borialis, 3 5 mm camera","275"
"photo of misrori person  inspired by  Karl Schmidt-Rottluff, Peter Paul Rubens, Wolf Kahn, Daniel Garber, Aaron Douglas, Mary Blair glowing eyes, human scales, key insect, realistic skin texture, dreamy ultra wide shot, high coherence, soft lighting, cozy living room, paint flecks, Armageddon, highly station, hyperrealism","276"
"photo of misrori person  inspired by  David Wiesner, Sherree Valentine Daines, Gabriele Münter, Jerry Pinkney, Annie Swynnerton, Bill Watterson, Edmund Leighton, Karl Schmidt-Rottluff 0 brainsucker render, natural lighting, Yoshitaka Amano, monster character, exploration, cutest bored girl, Arte Cyberpunk, character concept, intricate detail, rendered in unreal 5, hyper-realistic, falling stars, wearing casual clothes, mucosae membrane","277"
"portrai photo of misrori person inspired by  Pierre Bonnard, Hajime Sorayama, Camille Pissarro cinematic light, Hiroshi Yoshida, insanely detailed, fatty tissue, high character, Typography letter A, 68 year old man, facing camera, Krzysztof Maziarz, painterly concept art, fantasy character, black fishnet wear, Victo Ngai, heteromorphic, photorealism","278"
"photo of misrori person  inspired by  Chris Ware, Russell Ayto, Asher Brown Durand, Gloria Stoll Karn, Adrianus Eversen, Joe Madureira, Bernard Aubertin, Cicely Mary Barker oversharpened, ultra wide shot, long light gold hair, chic strapless dress, photo - realistic, iridescent accents, craig mullins, comme de garcon, ctane render","279"
"portrai photo of misrori person inspired by  Ub Iwerks, Arthur Hacker, Craig Wylie, Robert S. Duncanson curated collection, streaks of light, fashion show, typography annotations, Rendered in Octane, d & d concept art, from octane mask, modern art","280"
"photo of misrori person  inspired by  Emma Geary, William Blake, William Etty, Anne Rothenstein, Kunisada, Darwyn Cooke, Jillian Tamaki, Chris Claremont painterly concept art, guerilla group, swirling scarlet cloth, golden hour, detailed illustration, beautiful bright colors, photo realistic, graphic design, moleksandra shchaslyva","281"
"photo of misrori person  inspired by  Marcus Selmer, William Gropper, Kengo Kuma, Edward Burne-Jones aurora borialis, butterflies, 8 k high definition, character concept art, anatomical, realistic painting, Arte Robot, mini tornado stickers, Phuoc Quan, natural lighting","282"
"portrai photo of misrori person inspired by  Sakai Hōitsu, Jean Dubuffet, Ted Wallace, Sou Fujimoto, Canaletto, Benedetto Caliari, Edgar Degas of very up, red lightning, glitch art, wood walls, 8k --ar 3:1, facing camera, baroque art jewelry, reptile concept detail, hyperealistic, jon foster, high detail, fashion design, trending in artstation","283"
